labid	subid	CDI.form	CDI.agerange	CDI.agedays	vocab_nwords	standardized.score.CDI	CDI.error	Notes	subid_unique	standardized.score.CDI.num	language	language_zone	trial_order	method	age_days	age_mo	age_group	nae	gender	second_session	CDI.agemin	CDI.agemax	IDS_pref	CDI.nwords	CDI.prop	z_age_months	CDI.z_age_months	CDI.grouped.z_age_months	z_standardized_CDI	z_vocab_nwords	percentile
purdueinfantspeech	4294	webCDI	24	744	492	87	FALSE	NA	purdueinfantspeech:4294	87	American English	NAE	4	hpp	277	9.10061601642711	9-12 mo	TRUE	M	FALSE	670	791	0.355011135857461	680	0.723529411764706	-0.70001309487656	3.29647636374781	0.372257941450386	1.53985371082922	2.18774699899549	77
purdueinfantspeech	4305	webCDI	24	744	147	28	FALSE	NA	purdueinfantspeech:4305	28	American English	NAE	1	hpp	368	12.0903490759754	12-15 mo	TRUE	M	FALSE	670	791	0.125610538260398	680	0.216176470588235	2.28971996467169	3.29647636374781	0.372257941450386	-0.510143443298527	-0.0992643799913425	17
purdueinfantspeech	4333	webCDI	24	713	194	46	FALSE	NA	purdueinfantspeech:4333	46	American English	NAE	3	hpp	389	12.7802874743326	12-15 mo	TRUE	M	FALSE	670	791	0.296619299235623	680	0.285294117647059	2.97965836302898	2.27799587093467	-0.646222551362756	0.115279417282821	0.212299489030053	32
purdueinfantspeech	4286	webCDI	24	744	126	23	FALSE	NA	purdueinfantspeech:4286	23	American English	NAE	4	hpp	410	13.4702258726899	12-15 mo	TRUE	M	FALSE	670	791	-0.0152520550658612	680	0.185294117647059	3.66959676138627	3.29647636374781	0.372257941450386	-0.683872015682235	-0.238473768277498	13
purdueinfantspeech	4277	webCDI	24	775	480	68	FALSE	NA	purdueinfantspeech:4277	68	American English	NAE	2	hpp	375	12.3203285420945	12-15 mo	TRUE	F	FALSE	670	791	0.597236981934113	680	0.705882352941177	2.51969943079079	4.31495685656095	1.39073843426353	0.879685135771135	2.10819877711769	66
purdueinfantspeech	4355	webCDI	24	744	5	<1	FALSE	NA	purdueinfantspeech:4355	0	American English	NAE	3	hpp	370	12.1560574948665	12-15 mo	TRUE	M	FALSE	670	791	-0.558457885179494	680	0.00735294117647059	2.35542838356286	3.29647636374781	0.372257941450386	-1.48302344864729	-1.04058500554534	1
purdueinfantspeech	4324	webCDI	24	775	33	2	FALSE	NA	purdueinfantspeech:4324	2	American English	NAE	4	hpp	378	12.4188911704312	12-15 mo	TRUE	M	FALSE	670	791	0.268156424581006	680	0.0485294117647059	2.61826205912755	4.31495685656095	1.39073843426353	-1.41353201969381	-0.854972487830471	1
purdueinfantspeech	4233	webCDI	18	558	135	59	FALSE	NA	purdueinfantspeech:4233	59	American English	NAE	2	hpp	306	10.0533880903491	9-12 mo	TRUE	F	FALSE	487	609	0.187960980252201	680	0.198529411764706	0.252758979045411	-2.81440659313104	0.0704018773833958	0.566973705480461	-0.178812601869146	64
purdueinfantspeech	4317	webCDI	18	558	51	27	FALSE	NA	purdueinfantspeech:4317	27	American English	NAE	4	hpp	317	10.4147843942505	9-12 mo	TRUE	F	FALSE	487	609	0.364773934600401	680	0.075	0.614155282946848	-2.81440659313104	0.0704018773833958	-0.544889157775269	-0.735650155013767	35
purdueinfantspeech	4249	webCDI	18	589	27	10	FALSE	NA	purdueinfantspeech:4249	10	American English	NAE	1	hpp	336	11.0390143737166	9-12 mo	TRUE	F	FALSE	487	609	0.206697875405113	680	0.0397058823529412	1.23838526241297	-1.7959261003179	1.08888237019654	-1.13556630387988	-0.894746598769373	13
purdueinfantspeech	4253	webCDI	18	558	38	20	FALSE	NA	purdueinfantspeech:4253	20	American English	NAE	1	hpp	324	10.6447638603696	9-12 mo	TRUE	F	FALSE	487	609	0.588095591509574	680	0.0558823529411765	0.844134749065945	-2.81440659313104	0.0704018773833958	-0.78810915911246	-0.821827395381387	27
purdueinfantspeech	4214	webCDI	24	744	44	3	FALSE	NA	purdueinfantspeech:4214	3	American English	NAE	2	hpp	435	14.2915811088296	12-15 mo	TRUE	F	FALSE	670	791	0.113774888256806	680	0.0647058823529412	4.4909519975259	3.29647636374781	0.372257941450386	-1.37878630521707	-0.782053284442485	3
purdueinfantspeech	4182	webCDI	24	775	151	15	FALSE	NA	purdueinfantspeech:4182	15	American English	NAE	3	hpp	446	14.652977412731	12-15 mo	TRUE	F	FALSE	670	791	0.481840006195307	680	0.222058823529412	4.85234830142734	4.31495685656095	1.39073843426353	-0.961837731496168	-0.0727483060320749	12
purdueinfantspeech	4352	webCDI	18	558	47	25	FALSE	NA	purdueinfantspeech:4352	25	American English	NAE	3	hpp	374	12.2874743326489	12-15 mo	TRUE	F	FALSE	487	609	0.347227632774964	680	0.0691176470588235	2.48684522134521	-2.81440659313104	0.0704018773833958	-0.614380586728752	-0.762166228973034	32
purdueinfantspeech	4272	webCDI	18	558	91	45	FALSE	NA	purdueinfantspeech:4272	45	American English	NAE	3	hpp	316	10.3819301848049	9-12 mo	TRUE	F	FALSE	487	609	0.529581648650879	680	0.133823529411765	0.581301073501263	-2.81440659313104	0.0704018773833958	0.0805337028060791	-0.47048941542109	53
purdueinfantspeech	4243	webCDI	18	589	37	22	FALSE	NA	purdueinfantspeech:4243	22	American English	NAE	1	hpp	305	10.0205338809035	9-12 mo	TRUE	M	FALSE	487	609	0.356470177886292	680	0.0544117647058824	0.219904769599826	-1.7959261003179	1.08888237019654	-0.718617730158977	-0.828456413871204	19
purdueinfantspeech	4262	webCDI	24	713	29	5	FALSE	NA	purdueinfantspeech:4262	5	American English	NAE	3	hpp	327	10.7433264887064	9-12 mo	TRUE	M	FALSE	670	791	0.31167151632719	680	0.0426470588235294	0.942697377402701	2.27799587093467	-0.646222551362756	-1.30929487626358	-0.881488561789739	2
purdueinfantspeech	4249	webCDI	24	744	28	2	FALSE	NA	purdueinfantspeech:4249	2	American English	NAE	1	hpp	336	11.0390143737166	9-12 mo	TRUE	F	FALSE	670	791	0.206697875405113	680	0.0411764705882353	1.23838526241297	3.29647636374781	0.372257941450386	-1.41353201969381	-0.888117580279556	2
purdueinfantspeech	4231	webCDI	24	775	377	47	FALSE	NA	purdueinfantspeech:4231	47	American English	NAE	1	hpp	430	14.1273100616016	12-15 mo	TRUE	F	FALSE	670	791	0.208889774765796	680	0.554411764705882	4.32668095029798	4.31495685656095	1.39073843426353	0.150025131759562	1.42540987266655	46
purdueinfantspeech	4299	webCDI	18	558	76	55	FALSE	NA	purdueinfantspeech:4299	55	American English	NAE	2	hpp	369	12.1232032854209	12-15 mo	TRUE	M	FALSE	487	609	0.417271407837445	680	0.111764705882353	2.32257417411728	-2.81440659313104	0.0704018773833958	0.427990847573495	-0.569924692768344	47
purdueinfantspeech	4226	webCDI	24	775	3	<1	FALSE	NA	purdueinfantspeech:4226	0	American English	NAE	3	hpp	332	10.9075975359343	9-12 mo	TRUE	M	FALSE	670	791	0.305907172995781	680	0.00441176470588235	1.10696842463063	4.31495685656095	1.39073843426353	-1.48302344864729	-1.05384304252498	1
purdueinfantspeech	4333	webCDI	18	589	63	40	FALSE	NA	purdueinfantspeech:4333	40	American English	NAE	3	hpp	389	12.7802874743326	12-15 mo	TRUE	M	FALSE	487	609	0.296619299235623	680	0.0926470588235294	2.97965836302898	-1.7959261003179	1.08888237019654	-0.0931948695776287	-0.656101933135964	31
purdueinfantspeech	4305	webCDI	18	589	33	20	FALSE	NA	purdueinfantspeech:4305	20	American English	NAE	1	hpp	368	12.0903490759754	12-15 mo	TRUE	M	FALSE	487	609	0.125610538260398	680	0.0485294117647059	2.28971996467169	-1.7959261003179	1.08888237019654	-0.78810915911246	-0.854972487830471	16
purdueinfantspeech	4302	webCDI	18	558	60	31	FALSE	NA	purdueinfantspeech:4302	31	American English	NAE	3	hpp	369	12.1232032854209	12-15 mo	TRUE	F	FALSE	487	609	0.443064833005894	680	0.0882352941176471	2.32257417411728	-2.81440659313104	0.0704018773833958	-0.405906299868303	-0.675988988605414	39
purdueinfantspeech	4282	webCDI	18	589	115	45	FALSE	NA	purdueinfantspeech:4282	45	American English	NAE	1	hpp	273	8.96919917864477	6-9 mo	TRUE	F	FALSE	487	609	0.00216536554789441	680	0.169117647058824	-0.831429932658901	-1.7959261003179	1.08888237019654	0.0805337028060791	-0.311392971665484	50
purdueinfantspeech	4263	webCDI	18	527	9	7	FALSE	NA	purdueinfantspeech:4263	7	American English	NAE	2	hpp	284	9.3305954825462	9-12 mo	TRUE	M	FALSE	487	609	0.540986257073565	680	0.0132352941176471	-0.470033628757464	-3.83288708594418	-0.948078615429746	-1.2398034473101	-1.01406893158608	7
purdueinfantspeech	4369	webCDI	18	589	28	15	FALSE	NA	purdueinfantspeech:4369	15	American English	NAE	2	hpp	442	14.5215605749487	12-15 mo	TRUE	M	FALSE	487	609	0.0557736004957652	680	0.0411764705882353	4.720931463645	-1.7959261003179	1.08888237019654	-0.961837731496168	-0.888117580279556	13
purdueinfantspeech	4303	webCDI	18	558	27	13	FALSE	NA	purdueinfantspeech:4303	13	American English	NAE	1	hpp	279	9.16632443531828	9-12 mo	TRUE	F	FALSE	487	609	-0.252963752665245	680	0.0397058823529412	-0.63430467598539	-2.81440659313104	0.0704018773833958	-1.03132916044965	-0.894746598769373	20
purdueinfantspeech	4292	webCDI	24	775	240	40	FALSE	NA	purdueinfantspeech:4292	40	American English	NAE	4	hpp	376	12.35318275154	12-15 mo	TRUE	M	FALSE	670	791	0.190054040925375	680	0.352941176470588	2.55255364023638	4.31495685656095	1.39073843426353	-0.0931948695776287	0.517234339561631	25
purdueinfantspeech	4280	webCDI	18	589	276	81	FALSE	NA	purdueinfantspeech:4280	81	American English	NAE	1	hpp	371	12.1889117043121	12-15 mo	TRUE	F	FALSE	487	609	0.744463373083475	680	0.405882352941176	2.38828259300845	-1.7959261003179	1.08888237019654	1.33137942396878	0.75587900519504	81
purdueinfantspeech	4228	webCDI	24	775	323	38	FALSE	NA	purdueinfantspeech:4228	38	American English	NAE	1	hpp	395	12.9774127310062	12-15 mo	TRUE	F	FALSE	670	791	0.710141858987932	680	0.475	3.1767836197025	4.31495685656095	1.39073843426353	-0.162686298531112	1.06744287421644	37
purdueinfantspeech	4211	webCDI	24	744	6	<1	FALSE	NA	purdueinfantspeech:4211	0	American English	NAE	4	hpp	408	13.4045174537988	12-15 mo	TRUE	M	FALSE	670	791	0.432061406745885	680	0.00882352941176471	3.6038883424951	3.29647636374781	0.372257941450386	-1.48302344864729	-1.03395598705553	1
purdueinfantspeech	4292	webCDI	18	589	91	52	FALSE	NA	purdueinfantspeech:4292	52	American English	NAE	4	hpp	376	12.35318275154	12-15 mo	TRUE	M	FALSE	487	609	0.190054040925375	680	0.133823529411765	2.55255364023638	-1.7959261003179	1.08888237019654	0.32375370414327	-0.47048941542109	42
purdueinfantspeech	4262	webCDI	18	558	7	4	FALSE	NA	purdueinfantspeech:4262	4	American English	NAE	3	hpp	327	10.7433264887064	9-12 mo	TRUE	M	FALSE	487	609	0.31167151632719	680	0.0102941176470588	0.942697377402701	-2.81440659313104	0.0704018773833958	-1.34404059074032	-1.02732696856571	3
purdueinfantspeech	4231	webCDI	18	589	47	19	FALSE	NA	purdueinfantspeech:4231	19	American English	NAE	1	hpp	430	14.1273100616016	12-15 mo	TRUE	F	FALSE	487	609	0.208889774765796	680	0.0691176470588235	4.32668095029798	-1.7959261003179	1.08888237019654	-0.822854873589201	-0.762166228973034	24
purdueinfantspeech	4226	webCDI	18	558	2	1	FALSE	NA	purdueinfantspeech:4226	1	American English	NAE	3	hpp	332	10.9075975359343	9-12 mo	TRUE	M	FALSE	487	609	0.305907172995781	680	0.00294117647058824	1.10696842463063	-2.81440659313104	0.0704018773833958	-1.44827773417055	-1.0604720610148	1
purdueinfantspeech	4208	webCDI	18	589	126	62	FALSE	NA	purdueinfantspeech:4208	62	American English	NAE	2	hpp	429	14.0944558521561	12-15 mo	TRUE	M	FALSE	487	609	0.252240067624683	680	0.185294117647059	4.29382674085239	-1.7959261003179	1.08888237019654	0.671210848910685	-0.238473768277498	53
purdueinfantspeech	4228	webCDI	18	558	113	53	FALSE	NA	purdueinfantspeech:4228	53	American English	NAE	1	hpp	395	12.9774127310062	12-15 mo	TRUE	F	FALSE	487	609	0.710141858987932	680	0.166176470588235	3.1767836197025	-2.81440659313104	0.0704018773833958	0.358499418620012	-0.324651008645118	59
bllumanitoba	1025	webCDI	18	534	367	70	FALSE	NA	bllumanitoba:1025	70	Canadian English	NAE	2	hpp	232	7.62217659137577	6-9 mo	TRUE	M	FALSE	487	609	-0.353066603488613	680	0.539705882352941	-2.1784525199279	-3.60290761982509	-0.718099149310649	0.949176564724618	1.35911968776838	97
bllumanitoba	1025	webCDI	24	758	62	56	FALSE	NA	bllumanitoba:1025	56	Canadian English	NAE	2	hpp	232	7.62217659137577	6-9 mo	TRUE	M	FALSE	670	791	-0.353066603488613	680	0.0911764705882353	-2.1784525199279	3.756435295986	0.832216873688579	0.462736562050236	-0.662730951625781	4
bllumanitoba	1164	webCDI	18	506	307	52	FALSE	NA	bllumanitoba:1164	52	Canadian English	NAE	2	hpp	394	12.9445585215606	12-15 mo	TRUE	F	FALSE	487	609	0.107208336354502	680	0.451470588235294	3.14392941025691	-4.52282548430147	-1.63801701378704	0.32375370414327	0.961378578379364	97
bllumanitoba	1164	webCDI	24	727	47	40	FALSE	NA	bllumanitoba:1164	40	Canadian English	NAE	2	hpp	394	12.9445585215606	12-15 mo	TRUE	F	FALSE	670	791	0.107208336354502	680	0.0691176470588235	3.14392941025691	2.73795480317286	-0.186263619124562	-0.0931948695776287	-0.762166228973034	5
bllumanitoba	1289	webCDI	18	588	46	29	FALSE	NA	bllumanitoba:1289	29	Canadian English	NAE	2	hpp	177	5.81519507186858	3-6 mo	TRUE	M	FALSE	487	609	-0.152729819646297	680	0.0676470588235294	-3.98543403943508	-1.82878030976349	1.05602816075095	-0.475397728821786	-0.768795247462851	23
bllumanitoba	1327	webCDI	24	755	198	39	FALSE	NA	bllumanitoba:1327	39	Canadian English	NAE	3	hpp	446	14.652977412731	12-15 mo	TRUE	M	FALSE	670	791	0.210329441312422	680	0.291176470588235	4.85234830142734	3.65787266764925	0.733654245351824	-0.12794058405437	0.23881556298932	23
bllumanitoba	1335	webCDI	18	556	495	91	FALSE	NA	bllumanitoba:1335	91	Canadian English	NAE	3	hpp	331	10.8747433264887	9-12 mo	TRUE	M	FALSE	487	609	-0.0891887389638514	680	0.727941176470588	1.07411421518504	-2.88011501202221	0.00469345849222539	1.67883656873619	2.20763405446494	99
bllumanitoba	1335	webCDI	24	718	82	56	FALSE	NA	bllumanitoba:1335	56	Canadian English	NAE	3	hpp	331	10.8747433264887	9-12 mo	TRUE	M	FALSE	670	791	-0.0891887389638514	680	0.120588235294118	1.07411421518504	2.44226691816259	-0.481951504134829	0.462736562050236	-0.530150581829442	10
bllumanitoba	1399	webCDI	18	541	3	2	FALSE	NA	bllumanitoba:1399	2	Canadian English	NAE	4	hpp	303	9.95482546201232	9-12 mo	TRUE	M	FALSE	487	609	-0.397087075012286	680	0.00441176470588235	0.154196350708655	-3.37292815370599	-0.488119683191553	-1.41353201969381	-1.05384304252498	1
bllumanitoba	1417	webCDI	18	554	122	67	FALSE	NA	bllumanitoba:1417	67	Canadian English	NAE	3	hpp	266	8.73921971252567	6-9 mo	TRUE	M	FALSE	487	609	-0.684163788850518	680	0.179411764705882	-1.061409398778	-2.94582343091338	-0.061014960398945	0.844939421294393	-0.264989842236765	63
bllumanitoba	1460	webCDI	18	543	102	16	FALSE	NA	bllumanitoba:1460	16	Canadian English	NAE	3	hpp	359	11.7946611909651	9-12 mo	TRUE	F	FALSE	487	609	0.474249019523337	680	0.15	1.99403207966143	-3.30721973481482	-0.422411264300382	-0.927092017019426	-0.397570212033104	61
bllumanitoba	1460	webCDI	24	724	26	17	FALSE	NA	bllumanitoba:1460	17	Canadian English	NAE	3	hpp	359	11.7946611909651	9-12 mo	TRUE	F	FALSE	670	791	0.474249019523337	680	0.0382352941176471	1.99403207966143	2.6393921748361	-0.284826247461318	-0.892346302542685	-0.90137561725919	2
bllumanitoba	1470	webCDI	18	518	469	74	FALSE	NA	bllumanitoba:1470	74	Canadian English	NAE	3	hpp	336	11.0390143737166	9-12 mo	TRUE	F	FALSE	487	609	0.507594234612083	680	0.689705882352941	1.23838526241297	-4.12857497095445	-1.24376650044001	1.08815942263158	2.0352795737297	99
bllumanitoba	1470	webCDI	24	736	11	6	FALSE	NA	bllumanitoba:1470	6	Canadian English	NAE	3	hpp	336	11.0390143737166	9-12 mo	TRUE	F	FALSE	670	791	0.507594234612083	680	0.0161764705882353	1.23838526241297	3.03364268818313	0.109424265885705	-1.27454916178684	-1.00081089460644	1
bllumanitoba	1696	webCDI	18	531	60	39	FALSE	NA	bllumanitoba:1696	39	Canadian English	NAE	2	hpp	182	5.97946611909651	3-6 mo	TRUE	F	FALSE	487	609	0.103568101737475	680	0.0882352941176471	-3.82116299220716	-3.70147024816184	-0.816661777647405	-0.12794058405437	-0.675988988605414	48
bllumanitoba	1756	webCDI	18	551	125	30	FALSE	NA	bllumanitoba:1756	30	Canadian English	NAE	4	hpp	278	9.13347022587269	9-12 mo	TRUE	M	FALSE	487	609	0.00329065289127053	680	0.183823529411765	-0.667158885430975	-3.04438605925014	-0.159577588735701	-0.440652014345044	-0.245102786767315	64
bllumanitoba	1756	webCDI	24	714	16	10	FALSE	NA	bllumanitoba:1756	10	Canadian English	NAE	4	hpp	278	9.13347022587269	9-12 mo	TRUE	M	FALSE	670	791	0.00329065289127053	680	0.0235294117647059	-0.667158885430975	2.31085008038025	-0.61336834191717	-1.13556630387988	-0.967665802157359	1
bllumanitoba	1799	webCDI	18	551	24	3	FALSE	NA	bllumanitoba:1799	3	Canadian English	NAE	4	hpp	217	7.12936344969199	6-9 mo	TRUE	F	FALSE	487	609	0.143633164163118	680	0.0352941176470588	-2.67126566161167	-3.04438605925014	-0.159577588735701	-1.37878630521707	-0.914633654238823	19
bllumanitoba	1799	webCDI	24	692	23	11	FALSE	NA	bllumanitoba:1799	11	Canadian English	NAE	4	hpp	217	7.12936344969199	6-9 mo	TRUE	F	FALSE	670	791	0.143633164163118	680	0.0338235294117647	-2.67126566161167	1.58805747257738	-1.33616094972004	-1.10082058940313	-0.92126267272864	2
bllumanitoba	1817	webCDI	18	550	174	50	FALSE	NA	bllumanitoba:1817	50	Canadian English	NAE	1	hpp	277	9.10061601642711	9-12 mo	TRUE	M	FALSE	487	609	0.383770427126809	680	0.255882352941176	-0.70001309487656	-3.07724026869572	-0.192431798181286	0.254262275189787	0.0797191192337142	75
bllumanitoba	1817	webCDI	24	700	49	40	FALSE	NA	bllumanitoba:1817	40	Canadian English	NAE	1	hpp	277	9.10061601642711	9-12 mo	TRUE	M	FALSE	670	791	0.383770427126809	680	0.0720588235294118	-0.70001309487656	1.85089114814206	-1.07332727415536	-0.0931948695776287	-0.748908191993401	7
bllumanitoba	1896	webCDI	24	730	334	57	FALSE	NA	bllumanitoba:1896	57	Canadian English	NAE	3	hpp	357	11.7289527720739	9-12 mo	TRUE	F	FALSE	670	791	0.653289576496328	680	0.491176470588235	1.92832366077026	2.83651743150962	-0.0877009907878068	0.497482276526978	1.14036207760442	52
bllumanitoba	1934	webCDI	18	529	60	9	FALSE	NA	bllumanitoba:1934	9	Canadian English	NAE	1	hpp	167	5.48665297741273	3-6 mo	TRUE	M	FALSE	487	609	0.266424179440547	680	0.0882352941176471	-4.31397613389093	-3.76717866705301	-0.882370196538576	-1.17031201835662	-0.675988988605414	49
bllumanitoba	1934	webCDI	24	744	16	15	FALSE	NA	bllumanitoba:1934	15	Canadian English	NAE	1	hpp	167	5.48665297741273	3-6 mo	TRUE	M	FALSE	670	791	0.266424179440547	680	0.0235294117647059	-4.31397613389093	3.29647636374781	0.372257941450386	-0.961837731496168	-0.967665802157359	1
bllumanitoba	1937	webCDI	18	580	6	2	FALSE	NA	bllumanitoba:1937	2	Canadian English	NAE	1	hpp	330	10.8418891170431	9-12 mo	TRUE	F	FALSE	487	609	-0.131196421915766	680	0.00882352941176471	1.04126000573946	-2.09161398532817	0.793194485186271	-1.41353201969381	-1.03395598705553	2
bllumanitoba	2086	webCDI	18	555	88	44	FALSE	NA	bllumanitoba:2086	44	Canadian English	NAE	2	hpp	317	10.4147843942505	9-12 mo	TRUE	F	FALSE	487	609	-0.121756025350419	680	0.129411764705882	0.614155282946848	-2.9129692214678	-0.0281607509533598	0.0457879883293375	-0.490376470890541	53
bllumanitoba	2106	webCDI	18	547	410	72	FALSE	NA	bllumanitoba:2106	72	Canadian English	NAE	4	hpp	389	12.7802874743326	12-15 mo	TRUE	F	FALSE	487	609	0.263667935036271	680	0.602941176470588	2.97965836302898	-3.17580289703248	-0.290994426518042	1.0186679936781	1.64416748283051	97
bllumanitoba	2106	webCDI	24	720	53	35	FALSE	NA	bllumanitoba:2106	35	Canadian English	NAE	4	hpp	389	12.7802874743326	12-15 mo	TRUE	F	FALSE	670	791	0.263667935036271	680	0.0779411764705882	2.97965836302898	2.50797533705376	-0.416243085243659	-0.266923441961336	-0.722392118034133	6
bllumanitoba	2196	webCDI	18	608	20	6	FALSE	NA	bllumanitoba:2196	6	Canadian English	NAE	2	hpp	446	14.652977412731	12-15 mo	TRUE	F	FALSE	487	609	0.632427658817997	680	0.0294117647058824	4.85234830142734	-1.17169612085178	1.71311234966266	-1.27454916178684	-0.941149728198091	7
bllumanitoba	2287	webCDI	18	544	6	5	FALSE	NA	bllumanitoba:2287	5	Canadian English	NAE	1	hpp	264	8.6735112936345	6-9 mo	TRUE	M	FALSE	487	609	0.321337828829786	680	0.00882352941176471	-1.12711781766917	-3.27436552536923	-0.389557054854797	-1.30929487626358	-1.03395598705553	3
bllumanitoba	2329	webCDI	18	555	258	43	FALSE	NA	bllumanitoba:2329	43	Canadian English	NAE	1	hpp	264	8.6735112936345	6-9 mo	TRUE	F	FALSE	487	609	-0.0953588102330102	680	0.379411764705882	-1.12711781766917	-2.9129692214678	-0.0281607509533598	0.0110422738525959	0.636556672378335	87
bllumanitoba	2329	webCDI	24	721	43	22	FALSE	NA	bllumanitoba:2329	22	Canadian English	NAE	1	hpp	264	8.6735112936345	6-9 mo	TRUE	F	FALSE	670	791	-0.0953588102330102	680	0.0632352941176471	-1.12711781766917	2.54082954649935	-0.383388875798074	-0.718617730158977	-0.788682302932302	4
bllumanitoba	2566	webCDI	18	550	188	74	FALSE	NA	bllumanitoba:2566	74	Canadian English	NAE	2	hpp	174	5.71663244353183	3-6 mo	TRUE	F	FALSE	487	609	-0.168469154607768	680	0.276470588235294	-4.08399666777184	-3.07724026869572	-0.192431798181286	1.08815942263158	0.172525378091151	78
bllumanitoba	2739	webCDI	18	537	217	36	FALSE	NA	bllumanitoba:2739	36	Canadian English	NAE	1	hpp	386	12.6817248459959	12-15 mo	TRUE	F	FALSE	487	609	0.342128912022098	680	0.319117647058824	2.88109573469223	-3.50434499148833	-0.619536520973894	-0.232177727484595	0.364766914295842	86
bllumanitoba	2739	webCDI	24	728	108	60	FALSE	NA	bllumanitoba:2739	60	Canadian English	NAE	1	hpp	386	12.6817248459959	12-15 mo	TRUE	F	FALSE	670	791	0.342128912022098	680	0.158823529411765	2.88109573469223	2.77080901261844	-0.153409409678977	0.601719419957202	-0.357796101094202	13
bllumanitoba	3004	webCDI	18	578	298	66	FALSE	NA	bllumanitoba:3004	66	Canadian English	NAE	1	hpp	436	14.3244353182752	12-15 mo	TRUE	M	FALSE	487	609	0.563554177967196	680	0.438235294117647	4.52380620697149	-2.15732240421934	0.7274860662951	0.810193706817652	0.901717411971012	86
bllumanitoba	3004	webCDI	24	721	24	18	FALSE	NA	bllumanitoba:3004	18	Canadian English	NAE	1	hpp	436	14.3244353182752	12-15 mo	TRUE	M	FALSE	670	791	0.563554177967196	680	0.0352941176470588	4.52380620697149	2.54082954649935	-0.383388875798074	-0.857600588065943	-0.914633654238823	2
bllumanitoba	3052	webCDI	18	545	335	78	FALSE	NA	bllumanitoba:3052	78	Canadian English	NAE	2	hpp	201	6.60369609856263	6-9 mo	TRUE	M	FALSE	487	609	-0.247687468906259	680	0.492647058823529	-3.19693301274104	-3.24151131592365	-0.356702845409212	1.22714228053855	1.14699109609424	95
bllumanitoba	3052	webCDI	24	693	98	67	FALSE	NA	bllumanitoba:3052	67	Canadian English	NAE	2	hpp	201	6.60369609856263	6-9 mo	TRUE	M	FALSE	670	791	-0.247687468906259	680	0.144117647058824	-3.19693301274104	1.62091168202296	-1.30330674027446	0.844939421294393	-0.424086285992372	17
bllumanitoba	3092	webCDI	24	741	435	67	FALSE	NA	bllumanitoba:3092	67	Canadian English	NAE	1	hpp	333	10.9404517453799	9-12 mo	TRUE	F	FALSE	670	791	0.695689287238583	680	0.639705882352941	1.13982263407621	3.19791373541105	0.273695313113631	0.844939421294393	1.80989294507593	67
bllumanitoba	3137	webCDI	18	540	438	68	FALSE	NA	bllumanitoba:3137	68	Canadian English	NAE	4	hpp	396	13.0102669404517	12-15 mo	TRUE	F	FALSE	487	609	0.241003395558155	680	0.644117647058824	3.20963782914808	-3.40578236315158	-0.520973892637138	0.879685135771135	1.82978000054538	99
bllumanitoba	3137	webCDI	24	728	241	87	FALSE	NA	bllumanitoba:3137	87	Canadian English	NAE	4	hpp	396	13.0102669404517	12-15 mo	TRUE	F	FALSE	670	791	0.241003395558155	680	0.354411764705882	3.20963782914808	2.77080901261844	-0.153409409678977	1.53985371082922	0.523863358051448	37
bllumanitoba	3645	webCDI	18	545	17	10	FALSE	NA	bllumanitoba:3645	10	Canadian English	NAE	1	hpp	381	12.517453798768	12-15 mo	TRUE	F	FALSE	487	609	0.287933764024504	680	0.025	2.7168246874643	-3.24151131592365	-0.356702845409212	-1.13556630387988	-0.961036783667542	13
bllumanitoba	3685	webCDI	24	714	54	11	FALSE	NA	bllumanitoba:3685	11	Canadian English	NAE	1	hpp	363	11.9260780287474	9-12 mo	TRUE	M	FALSE	670	791	0.551915007588608	680	0.0794117647058823	2.12544891744377	2.31085008038025	-0.61336834191717	-1.10082058940313	-0.715763099544316	6
bllumanitoba	3780	webCDI	18	554	439	83	FALSE	NA	bllumanitoba:3780	83	Canadian English	NAE	3	hpp	330	10.8418891170431	9-12 mo	TRUE	F	FALSE	487	609	0.642216240466577	680	0.645588235294118	1.04126000573946	-2.94582343091338	-0.061014960398945	1.40087085292226	1.8364090190352	98
bllumanitoba	3780	webCDI	24	702	218	80	FALSE	NA	bllumanitoba:3780	80	Canadian English	NAE	3	hpp	330	10.8418891170431	9-12 mo	TRUE	F	FALSE	670	791	0.642216240466577	680	0.320588235294118	1.04126000573946	1.91659956703323	-1.00761885526419	1.29663370949203	0.371395932785659	40
bllumanitoba	3933	webCDI	18	533	376	63	FALSE	NA	bllumanitoba:3933	63	Canadian English	NAE	3	hpp	162	5.3223819301848	3-6 mo	TRUE	M	FALSE	487	609	0.295876044957342	680	0.552941176470588	-4.47824718111886	-3.63576182927067	-0.750953358756234	0.705956563387427	1.41878085417673	97
bllumanitoba	3933	webCDI	24	782	74	60	FALSE	NA	bllumanitoba:3933	60	Canadian English	NAE	3	hpp	162	5.3223819301848	3-6 mo	TRUE	M	FALSE	670	791	0.295876044957342	680	0.108823529411765	-4.47824718111886	4.54493632268005	1.62071790038262	0.601719419957202	-0.583182729747978	4
bllumanitoba	3949	webCDI	18	536	367	61	FALSE	NA	bllumanitoba:3949	61	Canadian English	NAE	3	hpp	165	5.42094455852156	3-6 mo	TRUE	M	FALSE	487	609	-0.00252281327772538	680	0.539705882352941	-4.3796845527821	-3.53719920093392	-0.652390730419479	0.636465134433944	1.35911968776838	97
